"DC1","DC2","DC3"
-0.0405117390165213,-0.00663137193739647,-0.0047673763680682
0.0078504194344798,0.0148180874495607,0.0143132154979889
-0.0364096903004014,-0.00344724180122278,-0.00043147515442426
0.00786311851161462,0.0119125460420736,0.014717813510324
-0.0246022395583424,0.000920568830806989,0.00413117029210226
-0.0444408286452347,-0.00983252087828733,-0.00920996984069153
-0.00547296652965325,0.0205671757497033,0.0238018638580218
-0.00199635149735766,0.0122960490499639,0.0124452068434688
0.000455814939795204,0.00884445236837744,0.0128333583208673
0.00929678472382195,0.00753991261413698,0.0111911039703728
-0.0228058640040327,0.00752499111475645,0.014477940371087
-0.0204911346111897,0.00703081735084017,0.0135371489223549
0.00663193882270603,0.00790917811995288,0.0102146694754265
-0.0204275547124545,0.00449446487763679,0.00904991689239728
-0.0187617411617264,0.00843336231382722,0.0150298149999714
-0.0105948174289812,0.0186536836224121,0.0245998261074528
0.00612920864925867,0.0121631511176814,0.0093450213987035
-0.0272596717326992,0.00279708659459465,0.00868114437157587
-0.00614387413261271,0.021047913758929,0.0251290763773549
0.00791993245096135,0.0153512225845958,0.00396518216851491
0.015381259605787,-0.031165778056236,-0.00105448721066683
-0.0305821114415557,-0.00265334855201724,-0.00029637295523954
-0.0474213178326774,-0.0122800870081391,-0.0128636994476693
-0.0198135258126334,0.0079046272108181,0.0145737171191108
-0.0215403875491598,0.00831117733363407,0.0156638022033836
-0.0388158903958996,-0.00796261161979686,-0.00621835546515237
-0.0238177957524488,0.00624390689927222,0.0129236357351535
0.0100661726420525,0.0116512893705826,-0.0146325227411106
-0.0220361900766535,0.00412401285422844,0.00818936443206422
0.00181328157575163,0.0162776152977895,0.0140276002895775
0.000959767662346429,0.0218920389907227,0.0182309052489334
-0.0252338709636709,0.00175814588302166,0.00576606208137518
-0.0414244849001032,-0.0082916480388962,-0.00737165344263808
-0.0105963366655465,0.00877173374616211,0.0103809686435634
-0.0420387771811298,-0.0136955846065347,-0.0117678031666396
-0.0403863886574552,-0.00936072204903353,-0.00824837460332999
0.00808751372434287,0.0126002640345858,0.0153575265414436
0.000793999197712489,0.0164603046853771,0.015476076075351
0.00737270332073086,0.0136828482049235,0.0154306705030821
-0.0107851061474609,0.0170100082804473,0.0227032883212227
0.00991047529020086,0.0141024996467198,-0.0046135246524379
-0.0221299658575794,0.00753119187323676,0.0143349662534152
-0.0148372411468471,0.00787315281652023,0.0118367582096748
-0.0381134556980963,-0.00889686559373303,-0.00847033609540689
-0.017879146930341,0.00561210727460997,0.00977081798596463
-0.014413373044675,0.0144197632086959,0.0218290380577321
-0.0198832753909873,0.00970657498224011,0.0169764007991011
-0.0263390065300314,0.0017461153350706,0.00663834601445339
-0.0389750347015193,-0.00727267987712793,-0.00583054848859452
-0.032689698604289,-0.00255216015512719,0.000194685128627066
-0.0249201924446297,0.00389503796656193,0.00998611326804356
-0.0410370112532553,-0.00824973715424681,-0.00721876958352877
-0.00447050478266677,0.0135724832734962,0.014742639315071
-0.025694943345974,0.000279811671169409,0.00324098922204983
-0.0449835099980048,-0.0102324197749833,-0.00972473226101252
-0.0361749572019188,-0.00590414078681353,-0.00405135007697515
-0.0285558701528859,0.000173130255862753,0.00452186236766162
0.00444653405613317,0.0094887233450963,0.0138127231797634
-0.0220025852751147,0.00677890803590387,0.0126417850431795
-0.0142809823055297,0.0130105927461478,0.0197291423647293
-0.0325823094799449,-0.00469943467823609,-0.00285085463346912
-0.00458980199100397,0.00359982190686875,0.00931819948922807
-0.0326223135243884,-0.00189803740284976,0.00188361947201402
0.0183104442117802,-0.0549826862170422,0.00267851433055484
-0.015847462320239,0.0119062687432691,0.0188115833663768
-0.038068400821895,-0.00483512909525337,-0.00228829365796669
-0.0367221511924679,-0.00661142471841683,-0.00505326659113332
-0.00149608408876764,0.0127447483168884,0.0135819354407075
-0.0391533797746783,-0.00734208465886024,-0.00555579268965938
-0.0386295827160148,-0.00943112184850088,-0.00902167372487585
-0.0166967189496374,0.00762099742342385,0.0124582438480087
-0.0354043068764136,-0.00475607363058821,-0.00266652673702039
-0.0392612597899228,-0.00639289836613115,-0.00435703959795085
-0.0147012907654806,0.00747600092614944,0.0123923272753793
-0.0319785984035734,-0.00431850564681741,-0.00309077960493466
-0.0347200177506395,-0.0038152461691047,-0.00130650165856318
-0.0274301065285004,0.00214935913625826,0.00662155305271003
-0.0283291158085975,0.00105488234821359,0.00474429430691069
-0.00611421446913708,0.0129800905124722,0.0155275158403807
-0.041458581435823,-0.00784340038732442,-0.00652568967676018
-0.0355101168484119,-0.0045923569684258,-0.00257261618924085
-0.0413507761230638,-0.00780718233823909,-0.00663485829262802
0.0132591763583817,-0.0281974940779936,0.00224914217591588
0.013076343746101,-0.022533563087893,0.00367138812486592
-0.0292932264504849,-0.00848284047592012,-0.00293331121220893
-0.016950756633161,0.00940155855313364,0.0155190963765289
-0.0405155094066398,-0.0100004669321273,-0.00771151201830522
-0.0409628348073963,-0.0114036130834227,-0.0107221569517947
0.0145210441669623,-0.0301210125916266,0.0024543967485206
-0.0303560188720508,-0.00413111483977985,0.000672279546292442
0.014829662789322,-0.0282866946212167,0.00220703510362187
-0.0224784843794256,0.00467816964725464,0.0107881595714915
-0.00165279376000973,0.0171615327502835,0.0163964044224375
-0.044390266465667,-0.0108273207501513,-0.010690037103769
-0.0254207177877191,0.00282594650644007,0.0087265978495246
-0.0144578224567287,0.0107771963852303,0.0173355910010183
0.00309987596379775,0.0222438800710902,0.0180494578610646
0.00279604504915345,0.00734328521351685,0.0130368129714533
-0.0431423145343,-0.0134533070885416,-0.0113794232368423
-0.0410074533150014,-0.0083592490175416,-0.00721482404752245
-0.0481275723138658,-0.0129491258028342,-0.013653893416149
-0.0363409945907595,-0.00743289955424845,-0.00632054074026948
-0.0376495849325113,-0.00882081656688094,-0.00721612481302566
-0.0438411297186297,-0.00854432003582133,-0.00759057248537503
0.00838814204943141,0.0122635733590889,0.0152204708414756
-0.0440408831883187,-0.0102715929341507,-0.0097090056265987
-0.0486910443072765,-0.0131161536478417,-0.0139602340718411
-0.01389834457401,0.0148471758732609,0.0218595269150558
-0.020694092294078,0.00762911320343506,0.0147701390790758
0.00795636457413901,0.00393171668501667,0.00246937039610865
-0.0366097260520831,-0.00780774115606639,-0.00562653224794675
0.0101613412085436,-0.024735720009756,0.00106048492298369
-0.0379360249338003,-0.00617293490991172,-0.00421466561849807
-0.0422432069116878,-0.00967909673700911,-0.00911945546533896
-0.0459088820266913,-0.0121038273727578,-0.0123322918782001
-0.0389377628524796,-0.0110171592650192,-0.0104045138205949
0.00986694348206983,0.00587655241381661,0.00560583992919388
-0.0312144109599946,-0.00265473073815061,0.00100874278549802
-0.0441162179383364,-0.00990585399816246,-0.00933974226043312
-0.0274582295365745,-0.00403954795217735,0.000600078742377291
0.00802724982756655,0.0134108024626787,0.0152683291844382
-0.0459525032234175,-0.0116595361371303,-0.0118656271375366
-0.0283790714456679,0.000310078710760153,0.00496259294565083
-0.0405623487364956,-0.00997747135609473,-0.00993164106171329
-0.0463154613567623,-0.0125030345998369,-0.0121706274873204
0.0166554543936468,-0.0482122184123657,0.00240943637403046
-0.0449508470897855,-0.0118102212116732,-0.0118135385164062
-0.0187323257743846,0.00447661937225867,0.00877347750947555
0.00444950789117532,0.0165499395794353,0.0137591413823431
-0.0414499509340345,-0.009039650716845,-0.0080306982897055
-0.0385430326071502,-0.00831137960357777,-0.00758099764580911
-0.0467156804902586,-0.0117986301139126,-0.0118831308625101
0.0195437518863453,-0.058214186643434,0.0025354753397983
0.00125067494924581,0.0208064294160047,0.0185733690731009
-0.0439449609926803,-0.0117195374412109,-0.0110374644022022
-0.0352433635009716,-0.00229792119258841,0.00138349318975366
-0.048687656016787,-0.0131846121818158,-0.0137753342531957
-0.0132787047053679,0.0115167323808209,0.0169151349107685
0.00961166951211745,0.00642005289159823,0.00664754300486398
-0.0439622193592677,-0.010981497382188,-0.0110045535740925
-0.0441909713952547,-0.0107241869853357,-0.0104911792005838
-0.0424210847323149,-0.00989029255806734,-0.00935077670848193
-0.0464922414197474,-0.0115835835178659,-0.0114317729372583
-0.0472419964778157,-0.0124233678973618,-0.0129090630125311
-0.0471803686204129,-0.0123776232587402,-0.0129477077925111
0.00709661242240578,0.0086729658046602,0.010527171216069
-0.0395932566650298,-0.01005038449809,-0.00734107475670211
-0.0424439371947014,-0.00941947337990955,-0.00839995089405348
-0.0227038521165499,0.00151477127383525,0.0074073525958019
-0.0393688038006662,-0.00818715229671367,-0.00701510962331589
-0.0387301013184903,-0.00686239582845333,-0.00521860332582056
-0.0428699365467264,-0.0084038009859834,-0.00711144032106076
-0.0192925826900183,0.0069623406979275,0.0128800249386929
-0.011862263726927,0.0182647376527918,0.0254372933598787
-0.0147890290116234,0.00975603822745051,0.015380452178782
-0.0435262587787818,-0.0120309342040132,-0.0111030263111443
-0.0442623103860465,-0.0112880224684621,-0.0113910577427031
-0.0454093782513504,-0.0120600007012333,-0.0126599317355864
-0.0441424515881862,-0.00970895789172045,-0.00889486543364171
-0.0438761383114592,-0.0099747843909538,-0.00964319040720294
-0.0406380073409363,-0.00952215909070416,-0.00906692127569169
-0.0400413537901351,-0.00951724089897396,-0.00875886681064148
-0.0416122817175147,-0.00913054725516331,-0.00794370587657793
-0.0430718025587227,-0.00891763026145198,-0.00815017771149674
-0.0202163499025063,0.00582951718774797,0.0115782132838365
-0.0399138994802055,-0.00833864594884862,-0.00671961996038482
-0.0430644233755238,-0.0103688563020845,-0.0101674951805565
-0.0452720521223549,-0.0122555198614939,-0.0125856731446651
0.00394299335253936,0.0148505677259455,0.0131073973891896
-0.0425731426855089,-0.00996963070075463,-0.00975617796754567
-0.0395939259145021,-0.00923235557430058,-0.00868117942664129
-0.0438665641797081,-0.00980470114688197,-0.0092447569445459
-0.0492395619919221,-0.0129131425018044,-0.0134667837648465
-0.0420110142459139,-0.00859569609773236,-0.00763230374796708
-0.0294474578256583,-0.0121148690236673,-0.00623255845880299
-0.035476272186899,-0.00492408925366154,-0.00277771658665296
-0.038789183188956,-0.00888855343542319,-0.00796221087991662
-0.0339865065171073,-0.00774801044774601,-0.00575619486494091
-0.0399544687770366,-0.00950562615557273,-0.0085405213141233
-0.0410220342430313,-0.0102992879052284,-0.0105007092178742
-0.0371308601164378,-0.00644336656773597,-0.00467774635726997
-0.0178941058550613,0.00596490115092719,0.0108908032322858
-0.0359606331310515,-0.00632408837309426,-0.00419951334746006
-0.0442273929148119,-0.0102476875605238,-0.0100467035748253
-0.043816170917294,-0.0112368404435773,-0.0115135666099445
-0.0433043505051593,-0.0108154394080633,-0.0102437792830454
-0.0422642471481809,-0.00801530590645174,-0.00667682045430217
-0.0410091866779113,-0.0106160846748701,-0.0109362061267603
-0.0413376899010845,-0.00892941098516594,-0.00826637236687438
-0.0442893412877515,-0.00948435095564873,-0.00856186249329357
0.00884750699664574,0.00407622229790015,0.00619577370777899
0.0171550363415398,-0.036997597740882,0.000819207154367552
0.0078697743204268,0.0189161668973672,0.0153228493401197
0.00735190158043982,0.00694516660710684,0.00940419938906251
0.00921411997353919,-0.0000672354371261099,0.00692126613922288
0.00849918614345505,0.0134909449385381,0.0154326128044229
-0.0445646394527503,-0.0116166875252194,-0.0120926744510625
0.00740777343943912,0.0125160731782601,0.0118736309619668
0.00889874292244625,0.0105869796822758,0.015015462012656
0.00833924753496225,0.0117967591119442,0.0130213568615882
-0.0256028894939593,0.00423701388409361,0.0105242930333792
-0.0317124443902916,-0.00186600468062277,0.00129285941764973
0.00845004317764643,0.0125999766686176,0.0151883526677967
-0.0129361739373704,-0.00702948274955685,-0.000250715530702358
-0.0427233251164987,-0.0111450074137129,-0.0111152703030579
0.00893360944030832,0.00989707696434299,0.011376367855865
-0.00825414132075022,0.00661046469455454,0.00793428772144006
0.00821254501581326,0.0119996799579094,0.0153558909456239
-0.0199634152428968,0.00797334252211638,0.0149586599799836
-0.0411269797392074,-0.00967380900080041,-0.0095303191360043
0.00747454903396755,0.015239911505788,0.0143671243308623
0.0063622317110874,0.010454282683446,0.0110488088605872
-0.0466831154867059,-0.0125007803551326,-0.0132567452769967
-0.0336102823153235,-0.00472601294669167,-0.00205529285212748
-0.03398103663454,-0.00460549185769473,-0.00280212279136043
0.00791763657925956,0.0113823107029266,0.0142532967670735
-0.047328795837926,-0.0124185346351088,-0.0127346033061405
-0.013799439733993,0.00977458072116971,0.0153149123998815
-0.0362847417217812,-0.00628005500195631,-0.0048773624717725
0.00524215816977079,0.0168912269243669,0.0155727343397418
-0.0328069740809902,-0.00394045766894309,-0.00150741627369854
-0.0425500203071172,-0.0113962734281882,-0.0121625840571111
-0.0327018140716417,-0.00286634559562304,-0.000140683839186896
-0.0396421195029602,-0.00947020376456514,-0.00863639937455266
-0.0440370715767023,-0.0123726752647032,-0.0127546926990314
-0.0274872120479829,0.00171304463702105,0.00622746042562089
-0.0382823786516851,-0.00960242928957086,-0.00973364426330126
-0.0441014169450394,-0.0119663512932604,-0.012791144670786
0.00609792322646505,0.0129046970300459,0.0141880125314037
-0.0381020723967564,-0.0096472140698218,-0.00978041778462135
-0.0415487462468543,-0.010612303671984,-0.0109312017978057
-0.0173423837178183,0.00651030142727691,0.012117257123598
-0.0281872084703457,-0.00169353432463874,0.000155463316525881
0.000492442426388176,0.00905192113269777,0.00926762776434135
0.0111848540905966,0.0151745245831474,-0.0342515805684967
0.0150557687256763,-0.0401488588693693,0.00238936316274778
0.0133923876766109,0.0167488274170182,-0.0560401890128896
0.0149663328494034,-0.0360072000948002,0.00194717702535367
0.0125185278004182,0.00900270338045616,-0.0490975883185259
0.0148041985379395,0.0205776011067957,-0.0746746335924449
-0.0330139537462947,-0.00688037642450215,-0.00572848558241204
0.00726831803316179,0.00859673567727694,0.00746554699336931
0.0122921674186333,-0.036860365971185,0.00233772689622972
0.00722427379330122,0.0147723127216718,0.0127699251898022
0.0133891721414954,0.0166559018749362,-0.0708137632741009
0.00710644068553265,0.00956427545965365,0.000706072164568014
0.00982730909158117,0.0000622906165045732,0.00206302763784764
0.0138592227524481,-0.037428456031406,0.00177943106422782
0.011341080791292,-0.0151810653254182,0.00285839872932146
0.00590218340742323,0.0100870912485036,0.00944657950414336
0.0133358375210671,0.0132791215071525,-0.064695004288596
0.0060487075189835,0.00752043430855212,0.012596862001043
0.0124865111016571,0.0165320981345383,-0.0533281846891886
0.00632410590316631,0.00128370880595148,0.00582772959871882
0.0122116538825946,0.015962052879962,-0.0505145943307218
0.006063556340965,0.0148971219289768,0.0110067367161498
0.00641743841602533,0.00286598483850443,0.00620652304956857
0.00675883701105604,0.0126825330664246,0.0108848290600315
0.0100217737711608,-0.00204275890383659,0.00069472049540786
0.0102974148076304,0.0142887347240919,-0.0234635983294394
0.00679120425019368,0.0113924839828429,0.0115094565118461
0.00802903402959715,0.00837424430953466,0.00829353374051327
0.00789109490862878,0.00972595577392003,0.00991799893304697
0.00622832460135359,0.0131510686551669,0.00814405957117893
0.0107237292940864,0.00944768770293653,-0.021671206701049
-0.0155762982058541,0.00385889906265205,0.0058007237297164
-0.023822697152413,0.00144190194184858,0.00409867215023202
0.00599966326833368,0.013210426092625,0.0143375911980785
0.00375723770312222,-0.0254006649538412,0.0017426552846328
0.0135066488463515,0.0173101710709466,-0.0596166021799623
0.00656574863873133,0.0147574006271471,0.0136719189761214
0.0127951612070752,0.0167041710077713,-0.0560532363201738
0.0140632624563669,0.019182728888614,-0.0700405273353185
0.00710592838724822,0.00778785294446439,0.00856787485976525
0.00958595213219469,0.0139336332510762,-0.0279848985638787
0.00700356030828643,0.0158117210797452,0.0126863018427458
0.00533301804936769,0.0130369588041831,0.0122806494049186
0.00765075558784037,0.00242750526609217,0.0074899312757804
-0.0361123094386543,-0.00714942095954193,-0.00590858531329584
0.0106579916817444,-0.00300935343179638,-0.00515867434103155
0.0124445650512194,0.0152808049281868,-0.0536857515584775
0.00463826124155529,0.0135504457285471,0.0133645910527199
0.00704071429078374,0.0102738722034438,0.0101197186659892
-0.0340904479872827,-0.00696596909720098,-0.00505336480707616
-0.0117047367512834,0.0106057588091637,0.0149706800036811
0.0118233036436829,-0.0249622098295612,0.00175401185387093
0.00416353007696194,0.00998179876330277,0.00356331765102124
0.013632015578845,0.0179935339941334,-0.0701871609102287
0.00551744386224576,0.00800304781004389,0.0120491909269698
0.00754628545187924,0.0127872610905411,0.0128888026981449
0.00765469174599988,0.0109282899666916,0.0130867326051675
0.00665930957981749,0.0136761466883974,0.0116496358288432
0.0135206210022821,-0.030726438218085,0.00257121764900035
0.0148788738866402,0.01915899331105,-0.0784265399929739
-0.018216094357488,0.0031196918802459,0.00534475634289819
0.006538018729335,0.0146614441847325,0.0148777736801468
0.0139366157840189,-0.0302988180244072,0.00174677741042312
-0.00537907752832148,0.0097203414153597,0.0110795403516916
-0.00564066260734785,0.00702564086540332,0.00788135453900859
-0.00624956603017377,0.0109828041348139,0.0130139108030265
-0.0398276336181942,-0.00902218395662562,-0.00820647728634263
-0.0312838502925285,-0.00546275359274238,-0.00404691688394105
0.0112780990425457,-0.00401398472414045,-0.000620247202026363
0.00591290418076013,0.0123453984407817,0.0130004190218417
0.00664044529942621,0.0115222508186581,0.0116853199215237
0.00517323310643968,0.0119486086380638,0.0112696197864824
0.0116728595079996,-0.0299077124909198,0.00239062077970059
0.00680147474386178,0.0144162570313174,0.014578716631349
0.00671408576948881,0.0119328748885043,0.0128604632663434
-0.0389076893866941,-0.00833754051140458,-0.00770641916695952
0.00760520962379699,0.0119340094583012,0.0132092465803434
-0.0000484173751569007,0.00833713859819432,0.00653729866478308
0.00409106979098539,0.0147481817057163,0.0131838767203831
-0.0117901262885763,0.0101908643015108,0.0143034215606699
-0.00396490295656537,0.00883913678267749,0.0100789289391985
0.00653322283154495,0.00540335123147524,0.00470922808095074
-0.0199512206655433,0.00402725523631989,0.00825500948469671
-0.0280552990404722,0.000558128878716818,0.0042183687502431
-0.0394540546830956,-0.00791439638482564,-0.00703167481467527
0.00643391880663256,0.0116095945850134,0.0128867532721443
-0.0341131438790305,-0.00524676806977813,-0.00329937466509863
-0.0391004670367374,-0.0109938847613287,-0.00931060439989502
0.00123383569358057,0.0117969988529752,0.0107862106870018
0.00611450538074848,0.0140381905087981,0.012410480226189
-0.00666230126488172,0.00628202151893279,0.00992022502809488
0.00288286096672784,0.0130813460590339,0.0143695783163324
0.00631764725032418,0.011656446064877,0.0115691963099249
-0.0184656521772719,0.00583640294791137,0.0116846275441852
-0.0443185954302241,-0.0123056457967587,-0.0131273721925553
-0.0262113925251245,0.0000997080944319782,0.00510531143865404
0.00840643604007336,0.00943758868656971,0.01380424526063
0.00775592024187083,0.0106838945018933,0.0132942725356704
-0.0343859076137041,-0.00798751006204748,-0.0077482542281964
-0.0437456797974441,-0.0120139278668954,-0.0128758692933543
0.00810355752953291,0.00740147794548052,0.00960480271323361
0.00751674968419202,0.0101015536364662,0.0133557749369761
-0.00917225221196175,0.00476488710559303,0.00819346908328749
0.00538904594929865,0.00875990387257644,0.0107602305014987
-0.0213111160508926,0.0041696999531522,0.00960477215727284
0.00555020336301337,0.00548167078649502,0.00874250867434109
0.00573282044724329,0.0136865853473853,0.013587699535584
-0.0289632576664358,-0.00521965783633968,-0.00419674434874072
-0.0219275178481747,0.000292207608113183,0.00350273342877311
-0.0430391282695842,-0.0117103376491993,-0.0123889164989255
-0.00446031035009957,0.00899968788953092,0.00978311773407097
0.00455882557410383,0.00450854602825292,0.00374135400170351
-0.0240652850241686,-0.00372921312652971,-0.00344264404771029
0.00776320259259976,0.00125983422713613,0.00805328044788834
-0.0373307732340096,-0.0121898315000556,-0.00968778378115408
0.011288455045437,-0.0173394452666196,0.00156668902397918
0.00827766647103361,0.0193252687874647,0.0117130985281669
0.0126054723833837,-0.0154916842844298,0.00312534513663732
0.00800712080173003,0.0222285213197195,0.0141124308650171
0.010658367931108,-0.00216358077270882,0.00444638991721054
0.0120563884969382,-0.0141603719721863,0.00270225255570678
0.0111870221813412,-0.0095177481167355,0.00276293773830353
0.016270191440192,-0.0442630632690536,0.00248533318600283
0.00955727550211384,-0.0121502875618548,0.00267236965929882
0.0138120634645402,-0.00810436450330091,-0.0222148571408932
0.0152455076117846,-0.0305731807287766,-0.0020881864013022
0.0131923082038161,-0.00868003822402095,0.00288517752612474
0.0115112609245844,-0.00501045585809476,0.00371614762850132
0.0174211264652714,-0.0502546883544077,0.00270901051170726
0.0114840312407656,-0.0125460999530843,0.00279552727804933
-0.00273056623894345,0.0102871237431131,0.00975263702564187
0.0100736539973086,0.0051902088335931,0.00649208152332592
0.0127511247339611,-0.0110988909060853,0.00270695555349096
0.0116846644563818,-0.01151103328837,0.00299300203343471
0.0109732296525477,-0.00320099813497742,0.0039952784672796
0.0196848014210124,-0.0573149942658734,0.0021008297063082
0.0145592315085106,-0.0204082531352058,0.00221904545231278
0.00912886104521447,0.00357047073803624,0.00761014958372876
0.00857594924453178,0.0107563168996509,0.00905179793102856
0.0130557988471376,-0.00589891495219254,0.00298380446868618
0.0122695935279075,-0.0262078420953055,0.00237826039875717
0.0109986550673575,-0.00957338108266748,0.00207455155066545
0.0124099822749776,-0.0132272677602874,0.00299131663621222
0.00740290427502939,0.0216746804994163,0.0142737136466079
0.00428476443941273,0.0099233093491503,-0.0022922404532261
0.0136622422178342,0.0202653593240613,-0.0614494638753424
0.0140203860432937,0.019086580268946,-0.0566208315510812
0.00626581799585541,0.0193339214859704,0.0142450166409635
0.0170017854834636,-0.0470416101115621,0.00250873754436275
0.00987087105547329,-0.0013152999833056,-0.00479783947083986
0.011015983820593,-0.00911256235122975,0.00276122114007096
0.011926506663531,-0.00856436777824949,0.00186431371917135
0.0069267435604578,0.0154170774197018,0.0121028069465363
0.0109196852308288,-0.0051537263419863,0.00280558174933968
0.00847433136214544,0.0120987615037392,0.00926780467097454
0.0114590678008403,0.0069519246240598,0.00193236222037731
0.0136708427898774,0.0192216784831994,-0.054106987433013
0.0159429586137156,-0.0405237996848965,0.00129651832963546
0.0108420350885217,-0.0132319848843314,0.00252827146728731
0.00760498054675284,0.0136919892927782,0.0103900371217244
0.00959229767029426,0.00646081943479259,0.00598639777316104
0.0119844682735878,-0.0100607624293373,0.00262530794540379
0.0157674064179571,-0.0310697001564941,-0.00115458352840367
0.00908309092532897,0.00629165324990383,0.00386078694289864
0.00865532096986303,0.0126146406721304,0.00578796814990996
0.0060719438578462,-0.013540811391275,0.00135534836234225
0.0084428404956292,0.0138213275369291,0.00703019237287244
0.0132229717664673,-0.0228269490414149,0.00255764601818163
0.0164751234037349,-0.0452154245357627,0.00269165044638918
0.00703732428303199,0.0183141416887753,0.0132549575454494
0.00747050375176877,0.0192934793023697,0.0124730139903718
0.0078529388670865,0.0168776471507726,0.00228472783093888
0.0127410224586571,-0.0101147766259021,0.00248349064025656
0.010094736794115,0.0151212799772262,-0.00760115740148392
0.019082701750981,-0.0496077746978015,0.00133868673133405
0.0166936007411371,-0.0488883573956532,0.00257846373600958
0.0177849824463226,-0.0492713079484395,0.00232860161617477
0.00816224724961296,0.0157801862359984,0.014052817792638
0.00793851919478673,0.0178484295430096,0.0120081640364446
0.0083640205190488,0.00834351028302721,0.00174391336031713
0.00807025234015446,0.0172385178155444,-0.00143363323519543
0.00433843376592775,-0.00415159163734972,0.00308983054996369
0.0131319012128164,-0.0286223219543936,0.00224138683531969
0.0136806837089891,-0.0317328004793373,0.0010666994368961
0.011279902626487,0.0101714327382176,-0.0181793891891714
0.00959287256875297,0.00704118878384431,0.00639040532677524
0.00872524049408646,0.0170766873226003,0.00936606797898904
0.0133752263421285,0.0195896022611585,-0.0656912127155889
0.0100582997119081,-0.00218059605585155,0.00489923909818223
0.0164226485603573,-0.0444494750883753,0.00276713914647198
0.00887438156346431,0.00264192510929679,-0.00360220202060454
0.00763585560280349,0.0192339063906389,0.0130903087989553
0.00783169488303455,0.00767370932354651,0.00771469508611864
0.00438440411021251,0.00467899625797788,0.00628296138855643
0.011311456993516,-0.0115918387330633,0.00256321922216778
0.0130159862572979,-0.01756723050808,0.00251610580708948
0.0110821204040747,-0.00847382693266603,0.00256833009678244
0.0127507387372665,0.0201575716785136,-0.0456671790335458
0.00907497208077971,0.0119732767402306,0.00771920154452017
0.0118076507033421,-0.00617620438273613,-0.00233253202120056
0.0075255020984758,0.0116335853027731,0.00919552179016001
0.0109266788685999,0.00538127475233507,-0.0038877955322898
0.0166540370079349,-0.0447769954590421,0.00237894425090484
0.0119246916556784,-0.0138398592347427,-0.000338678202100703
0.00662188069706585,0.0169758112650522,0.0119751225669923
0.0110274332148858,0.0017413960409833,0.00426159930519316
0.00759439770346182,0.0072863653453341,0.00750583993335638
0.00777121168483888,0.0204778542755018,0.0145135804987598
0.0144191770090869,0.0215596726493465,-0.0749782922580107
0.00784930980075498,-0.00541985448429991,0.001934110950075
0.0120580391417594,-0.021350239758175,0.00251036999555142
0.00727258602643067,-0.0191186808503343,0.0019051438816352
0.00957893153592468,-0.0100820022407249,0.00284293822307777
0.00888447957352782,-0.00510774181041727,0.00352492551347676
0.0164641244037593,-0.0405257941129934,0.0018326345437853
0.0116479951162381,-0.00418814995568505,0.00403131657298244
0.0106697670156256,-0.0000586163581633493,-0.00188146361554352
0.0158932755674013,-0.0446164593722059,0.00261744687135629
0.0111343193450853,0.00682821884621094,-0.0123271447234721
0.00654008099194996,0.0145385707074694,0.0123426468518825
0.00705743225999336,0.0128320031925062,0.0108215909712568
