"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
-0.358000641521292,-0.273768722735043,0.15359312566248,0.0344938007026604,-0.141604231817941,-0.300838935260631,0.476391943532528,-0.0952540469056844,0.0253161401720356,-0.19283885157545,-0.202003963189275,0.218422413250972,0.0481800005664735,-0.0229414557780451,-0.466043409088909,0.0577710706071862,-0.141166269671267,-0.22166900332664,-0.0820901523754812
-0.331215690880955,-0.0869968902208716,0.156953024824381,0.147553449680864,0.00327068306052731,0.114337546255608,-0.35711996257571,0.291556178708144,-0.358675546396927,-0.0451863495908828,-0.0120561277492336,0.0201866444764816,-0.254855952820226,0.348966511731631,-0.109665675063029,0.466155585971681,0.206595312973353,0.0954042447507803,0.107772066635021
-0.248928005436322,0.00633621902119858,-0.00121842207599056,0.0838457771810305,0.167959562048842,0.0708922342754751,-0.512881322656829,-0.106519586354985,-0.0824885906933139,-0.590092841977344,-0.14441164641382,-0.146547342298986,0.289997299851425,0.134982313139404,0.124239042551182,0.0429823521630727,0.210782670766338,-0.246582148655124,0.0339846503105801
-0.267635458940546,-0.0587313371684202,0.0637081890217111,0.153435944478788,0.0749728951836444,-0.146729827514779,-0.567255254348099,0.494930189684883,-0.0582626955574295,-0.307140783122188,-0.0742115730386072,-0.110175284794598,0.288507885172656,-0.138524726663431,-0.00946010935919554,-0.0282098268457334,-0.0750364333608457,-0.266782129288585,0.089136206772725
-0.320576928040349,-0.141843794362438,0.028865006212865,0.0040938285089381,0.0769270911577043,0.583653758944943,-0.158110635643112,0.00709844041202456,0.0289459546642227,-0.213748951556086,-0.315922414735812,0.420035094379554,-0.00754372014153407,0.283656319179556,0.2207212171166,0.144498470533301,-0.163546634706564,-0.0228163816302791,-0.0670482776292549
-0.240370447728574,0.0853586209825711,-0.0213772311917079,0.0410815302939356,0.29243835792112,0.461120772959122,-0.328237391108612,-0.258828210637537,0.154893698422249,-0.0397713580915097,0.147326344092636,-0.0501424035144029,0.102513833983037,-0.562226033262703,0.0720050627931332,-0.122287817376194,0.123434851396361,0.193956330282781,0.102529497942793
-0.367491516157915,-0.223212701125903,0.0318292777331094,-0.0365678213199939,-0.0491658800740748,-0.130901974776356,0.440934845533688,-0.336338892413449,0.289129139717827,-0.236869860649833,0.0610659004376481,-0.143939090423075,0.165665299843984,-0.4023125209674,-0.198497112264335,0.259907101627801,0.0251534515210976,0.0532124833327786,0.147674797734162
-0.37143061529952,-0.228035355338841,0.246788407175761,0.030555015334304,-0.0617809075985882,-0.501072787981442,0.168174750527511,-0.113575449548387,0.162677731926273,0.208873434642837,-0.295245078476112,0.0398170702275508,0.174516871973493,0.210865494240946,-0.15022652202788,-0.000695301349063072,-0.343302165129249,-0.16253301071407,0.226977189618842
-0.309104883902748,-0.139433005304962,0.147878941757061,0.169067639113302,0.179977112583158,-0.0954673838191128,-0.554463520895106,0.105964175619955,-0.415584772002695,-0.183605820187648,0.12205395756231,-0.0706033448498963,0.0998914260850992,-0.295334238796875,-0.0791366197622522,0.235590111948797,0.0149140336061125,-0.295254484289302,-0.0415838922847631
-0.305883520191658,-0.159644518885413,0.172687218200126,0.0749335844589393,0.114591683570333,-0.218470717810281,-0.460863317499583,0.220033003974064,-0.134167183359757,-0.586635473407568,-0.178369581601332,0.0978802499983747,0.196763721627177,-0.177459748496763,0.149359741105622,-0.0785859365102535,0.0166601312606404,-0.128053168462682,0.0702659995535524
-0.264903950453471,0.0100669788634673,-0.00165432509041629,0.128777437814018,-0.0637948122415575,0.566641297267704,-0.0783288234079229,-0.11181168038786,0.171885433966492,0.169301677423682,-0.358408483202723,0.353011552264607,0.0399683199338683,-0.365032228352523,-0.0879580185151815,-0.201530704609005,0.00830746133317402,-0.18885355230888,0.197826756941663
-0.350895412889972,-0.272096991186124,0.254414121605799,0.0648529681781859,-0.0378181699469568,-0.321132724566019,0.438686143003499,-0.0871012553644231,0.0763203761152889,0.107236668248375,0.0239427181868388,-0.214634395433259,-0.141508037922225,0.0590379690845789,-0.369432146285284,0.0318168205669511,0.0519429342183831,-0.259438054640368,0.366524626820704
-0.248243599111721,-0.0786188397547338,0.0435790652104012,0.0788082071335947,-0.00960168980828936,-0.0204178332254882,-0.156703313191666,0.291338196887204,-0.0888607610429335,-0.00016180046784684,0.169503701607258,-0.129338227316192,-0.159001822852057,-0.401547086636472,0.191295092048519,0.438181652966313,0.444334293980294,0.340239271285321,0.180196798654018
-0.290686867724271,-0.0273094868647031,0.0335854639012897,0.0387785708375242,0.266669644329695,0.231156363639493,-0.35932980213856,0.0877254391735291,-0.0019905358167276,-0.00512840749095348,-0.0734996820252395,-0.166486928923929,0.0140073028187528,-0.0497226106696342,-0.0264888428229212,0.498289233621074,-0.290212814556601,0.430859778785756,-0.309980000857337
-0.368380103337937,-0.171785924816487,-0.0147595568242216,0.0792325746978976,0.0487419924513857,0.444959498918316,0.0823528794219009,-0.381420920847013,0.0308930125229421,-0.30407910519768,-0.24464909299451,0.234634817022297,-0.125331139891,-0.299666345163861,0.102601942039907,0.0660845831956301,0.363201872246117,-0.059810174001439,0.106963731505308
-0.210384802474121,0.0176748606156861,-0.0707723797368412,-0.00403075150532938,0.306792490727382,0.0293153996865762,0.0919475653057763,-0.506886886775716,-0.123862619687464,-0.230672617078497,0.317841699120159,-0.517527630912177,-0.0394901086696757,-0.02679292584861,-0.0725286730261456,0.107327104486617,0.0282210325578883,-0.0262530148644001,0.363426291900931
-0.303419460276843,-0.101082796154689,0.37063061851164,0.101298952102122,-0.0714856641525503,-0.263095181935317,0.228201337148053,0.355863953334888,-0.0154247098047001,0.314553630402434,0.284973198908394,-0.381426210209116,0.13714987200625,-0.248218671260987,-0.117402851722363,-0.0306437591575946,-0.0610715940475404,-0.220792887111277,-0.153441185972577
-0.334913477240695,-0.212019173005866,0.129126310917169,0.0192161721608936,-0.14155800481752,-0.168938498243769,0.407704469056673,-0.0813907684558419,-0.0642039396722319,-0.20369783595341,0.048479097138211,0.0570566458016275,0.062787082993721,-0.591135003770769,-0.067058995779094,0.192034615437206,0.040602023334607,-0.263881064458339,0.295215683995597
-0.361628955426913,-0.134840073370545,0.0473095284686571,0.0570133214183711,0.202684129510888,-0.0866994320626546,-0.357260816723351,-0.0761431592276259,-0.348011838285727,-0.20899912670072,0.0153772685049146,0.24432286413149,-0.251386075945704,0.0540873864417032,0.251521755279828,0.547099640419948,-0.0752101841441464,-0.0266267956951702,-0.0610987215063146
-0.303726418517654,-0.0295512893420828,-0.0135813976397303,0.0354636856418463,0.148879956114785,0.11773580647374,-0.190664976982971,0.157354662377057,-0.0954118583123784,-0.00502421353446036,0.244650581761562,-0.335763739732614,0.17142537703364,0.418464939397245,0.157544215682486,0.51303094889526,-0.295372452625019,0.195400128915856,-0.0928860295414231
-0.317026923444751,-0.100538315216513,0.156146494168364,0.113339055233883,0.221668009133759,-0.16490177706539,-0.487932324761795,0.213658104591933,-0.177535895330365,-0.202591297272029,-0.130492708398039,0.083991915086391,0.08856344120837,-0.311787065632031,0.362094188070386,-0.0680952106800023,0.156187663822231,-0.356570745707999,0.0558135337281329
-0.408209865785453,-0.119683400002138,0.168954337760702,0.183104768201287,0.143336188223823,-0.0595259877971039,-0.172588200000213,-0.010208747788383,-0.542611942408363,-0.0892658988233566,0.202555074733464,-0.00335692330799964,0.000846689717685607,-0.0439453548754457,0.301905931741835,-0.126023767410671,-0.244203700464722,-0.436169436575158,0.0266812312034317
-0.20279030833323,-0.166077911710425,0.156815934137175,0.0704977243975932,0.122430541024897,-0.414780376656885,0.00336147936201438,-0.159424074242672,-0.191052617629277,-0.237916402989001,0.447234204485391,-0.0518035748812451,-0.00344255841171353,-0.428895387792046,0.265573393918501,0.0919681989138506,0.203591877802776,0.0417215588973572,0.295508940202373
-0.336155913518033,-0.198935771296329,0.302727077585309,0.0542499799562099,0.0795335865173071,-0.569097653836971,-0.0500255122224631,-0.138254266437362,-0.0204972080761255,-0.00938780216866177,0.12546735388758,-0.0521204685352508,-0.0495696905156617,0.026856995334879,-0.152472365122975,0.0217547303118637,-0.107367445966681,0.505483035797424,0.296842070068542
-0.376739490998435,-0.191961912673794,0.234456441368899,0.0175771512607569,-0.111563677391491,-0.684253866380241,-0.0658500760298971,-0.163496512897495,0.17188780754979,0.0814733533943547,-0.213173555822841,0.0599920625009666,0.0593713669788237,-0.129275419412015,0.195025202186679,0.0804993163347166,-0.27832442777555,-0.0494274910727571,0.156003480776036
-0.301714216437857,-0.0552046029652122,0.0793768125070983,0.0964475613588506,-0.00307478580925025,0.632290894250748,0.0673435096794806,-0.0312358471211835,-0.284414194106595,-0.285883193302057,0.13844923970873,0.0848565805872605,0.00802284882442266,-0.40724272485755,0.148037658190029,-0.109416391824553,0.191284158537124,-0.243108199460044,0.0229636220942624
-0.330854380877581,-0.196868852127956,0.164901801297725,0.0655610063994967,-0.149872824169114,-0.391742810462603,0.348563511197262,-0.147151424980812,-0.00102694203700553,-0.0962902760082634,0.179680015486223,0.0439740364391255,0.0436947832802323,-0.507740707816213,-0.00766897123560517,0.058268263675081,0.0670198299215517,-0.157168387985995,0.40664961363984
-0.146492564122253,-0.0347932656655446,0.0174743431388089,-0.00777010647622866,0.0447030606566043,0.206339741698797,0.0652322034226478,0.0863871511801116,-0.344372151949232,-0.286555313695192,0.414950476267884,0.0481857976423125,-0.0685842601279557,-0.0300029659083555,0.315989346914208,0.434380246427343,0.344960766933528,-0.175279202626608,-0.318746180162603
-0.288858562468864,-0.0511863193806291,-0.0409100795877457,0.0678758662304851,0.0758592057550202,0.324377645770882,0.0641199714269095,0.228660580460423,-0.340013642255926,-0.463581081194938,-0.0684686823897929,0.0380998430239098,0.307689293422575,0.163634528417637,0.195963871578989,0.256560063023052,0.179620116520581,-0.357793978657659,-0.132956304969659
-0.250272536628916,-0.0257705914205801,0.0137398077671286,0.0519795470583273,0.159504559517644,0.212942584872153,-0.422729329001362,-0.4176519208363,-0.0122738056820152,-0.125752368368587,-0.238361684748797,-0.060750553790005,0.279165441892852,-0.0794252728524723,0.087221775193121,-0.202430208650918,-0.273962763254248,-0.144214474236527,-0.452479208668652
-0.406073170990882,-0.332167438927586,0.409853820619319,0.0658201903104279,-0.00592212055324958,-0.375898940701186,0.13005720550431,-0.054079073578315,-0.139906786194232,0.144496310920759,0.0493408661245224,-0.0302640365211035,0.0524646442134501,0.294171398663292,-0.0598759072947406,-0.402742552817814,-0.00471347048189587,-0.290294028976553,-0.0900555829074768
-0.322313477951111,-0.120483587229009,0.00305297675929986,0.0208570670751657,0.157632009805232,-0.636337008331717,-0.198189242916535,-0.474827540461018,0.120367582698686,-0.100605900825777,0.17731460401473,-0.0503738401633853,0.116198537512362,0.159100811242585,0.0789312514010055,-0.0836779197243374,-0.225602622132565,0.124904113738083,-0.0975079526867797
-0.303715558104033,-0.185932928387159,0.161470122001476,-0.028587745984027,0.185492697370266,-0.53541425873127,-0.170120646673429,-0.370978200869863,0.105969361867611,-0.47085860815504,-0.0766532888606485,0.0313531284302752,0.108699003059152,-0.0623118004400595,0.0570506757437453,0.0508071005584741,-0.14437115614099,-0.0729179664989517,-0.26676506884119
-0.29705510765042,-0.0336504713178105,0.188996643293728,0.0600998482106098,0.0193780436165957,-0.300779037586466,-0.327956788044584,0.529335105384676,0.0206354153914845,0.213542869392113,0.0290898580899896,-0.187861081986771,0.174609172255847,-0.155848088171698,-0.0531984117772609,-0.384502896857513,-0.0684185866892136,0.3163506836291,0.0180709560319937
-0.254051602882834,0.0492942007912185,0.17924200874556,0.0960448873599082,0.1503189775826,-0.0811537708095254,-0.572581569691164,-0.058779196801589,0.130966107752748,0.296103563459677,-0.279397171279502,0.112628064771508,0.349385948151719,-0.0595261034509908,0.131537672219866,-0.371592558113138,0.121405624364238,-0.137726995923239,-0.144591597519568
-0.246786665659083,-0.037947658673641,0.138755674241436,0.0707316928542783,0.153115867025533,-0.257656580722629,-0.483392068084006,0.0934253387034267,-0.0439584591197144,-0.266483510968028,-0.0301414007784877,-0.070445622783618,0.2322581567511,0.010428062386859,0.203549898345195,-0.0660970978645158,0.534463724729549,-0.278865007708462,-0.197698237638754
-0.338352230239352,-0.189258510653104,0.0574157711470535,0.0237267341961071,0.0594715343887542,-0.311404678510484,0.210580997435905,-0.545076056011924,0.135791710535735,0.0132194160230073,0.239811182252636,0.0283485994294124,-0.318807379464098,0.0421058389119676,0.226859503235768,-0.315753076431804,-0.0338261189190242,0.260242698501203,-0.0591904772130033
-0.401864100454982,-0.296832377989675,0.299161928736879,0.0607253383930678,-0.0764212642175715,-0.497709007316046,0.432575176731204,-0.0633139331387876,0.16212229369681,-0.105878343145328,0.013816793216643,-0.0984875503462126,-0.0328407557115593,0.0675376181752533,-0.000789707983717419,-0.161263279625628,-0.016357505959799,-0.261275942356235,0.254877208493495
-0.180741440374251,-0.0232148922342994,0.0459371513581518,0.0384240215637957,0.143593448706379,-0.189250277823908,-0.288849620807458,0.0295212813459103,0.0110292837351829,-0.167961799298535,0.410751033540567,0.17646000356047,-0.217612965081061,-0.0349920560350804,0.410328205114196,-0.380432974471438,0.477166938020134,-0.0688938207258161,0.012895200604655
-0.312819160347121,-0.0763250954919424,0.0625457113786074,0.0852246554594049,0.0160774999940275,0.141095662013166,0.0426881692106701,0.106968395593189,0.220039156900121,-0.300534836719115,0.0396857895504226,0.000337851613128152,0.277788502293339,-0.314120486676947,0.298975765450599,0.428492422779021,0.0384683775030767,-0.434431565668137,-0.26899435430975
-0.324598684265359,-0.214465141171684,0.276854631820753,0.129687841621401,-0.12471328840465,-0.292583286816141,0.402640152169289,0.00510489399921281,0.0247194241938238,0.194543510045824,0.129583973917508,-0.0825756519348385,-0.0843326372216319,-0.250564941615724,-0.391833452930899,0.318917392648034,-0.250187132309156,-0.119855594255773,0.166448068638401
-0.371518043721298,-0.17105415792093,0.173042346503436,0.150501517366535,0.0186563864240627,0.489848094024429,0.0792928664388082,0.433439228268575,0.119098524824803,-0.176822672801127,-0.321618991239439,0.237631379152588,0.0810046277404897,0.149915839030806,-0.0985491772807562,0.303937288921398,0.0906218912508254,-0.0288999264816803,-0.0115020477690037
-0.208505004305388,-0.0458822691591798,0.052021668515564,-0.0586444116314722,0.130400294780577,0.293738149946978,-0.094469671519818,-0.0952170450564913,-0.161808999597364,-0.220713331442548,0.453035386998522,0.152987831420675,-0.051429916161968,0.507928127678397,-0.19975613567119,0.274545611250088,0.325509279087449,0.153988237050384,0.13368828850396
-0.268089516213885,0.00372122966332496,0.166321761111124,0.0825304757294617,0.0577063618597788,0.278800308206525,-0.273107788332439,0.555756217696218,0.0418307061795726,-0.120391314121555,-0.0799230458594659,-0.0942730821715286,0.131902718723877,0.0753701279863698,0.285108969816745,0.510753774439679,-0.166803310943296,0.0347599916574947,-0.057804593064497
-0.251785244854816,-0.0587289748816806,0.0795173718213623,0.0918693554122946,-0.0344038321557242,-0.0386777335669425,-0.366762881700621,0.302761317685087,-0.108098502693039,-0.187902250001908,-0.127241111805951,-0.291640956708585,0.138917275473425,-0.46743765232186,0.335807096858517,0.180960052143549,-0.175234618692197,-0.269216166144969,-0.234099057592365
-0.19512354915373,-0.0665222443990983,0.0133339120514304,0.0293000382014344,0.0524296376128528,-0.154738278688786,-0.317626261989182,-0.147112957215753,0.0402783228093748,-0.458381554943423,-0.100699815077693,0.131652879681578,0.0806990606076018,-0.145542403007224,0.353133340156876,-0.211564020085862,-0.133072222491684,-0.536796789358841,-0.254987222634436
-0.317618724667639,-0.198535653766743,0.129775914188688,0.0890900828356921,-0.02055137877605,-0.413183701734702,0.338701970072946,0.152975790571282,-0.43296074130318,0.00161362855140829,0.256308556049256,-0.084240262998337,-0.00100752465557837,-0.143555417401078,-0.0314963477199265,0.241701188569578,0.121588080520701,-0.412149490795419,-0.0271980683938257
-0.404457166516456,-0.270129227788586,0.213944531887028,0.043327711955537,-0.0694555412731605,-0.252270825067094,0.580538353454817,-0.255100529014807,0.142874652418556,-0.0264388578180737,0.0907316179244805,0.0470177931607325,-0.224916500136443,-0.00115941516383355,-0.0925390659554869,-0.0648915123466936,0.155173359126175,-0.0107854201234182,0.355128156233951
-0.369518840137794,-0.246515693454218,0.317146566611651,0.0796919777581429,0.0112515343111337,-0.130600518149005,0.444061346108308,-0.00436303305171512,0.0911410025480634,0.176398410245473,0.0651219709962281,-0.196708478986346,-0.0663543119558092,-0.211942320691805,-0.139795388205765,0.200875390160473,0.219771953059103,-0.420811581281423,-0.253779598400169
-0.252384185482267,-0.107815709048297,-0.00984276713926412,0.00146195393633777,0.188071230091792,0.125216754986698,-0.243911326162511,-0.514552825394173,-0.255977190095044,-0.362951921666853,-0.0127773139760734,-0.0283033072449087,-0.0324276672692202,-0.101696518194413,0.151805068251467,-0.150340756317407,0.0172364683375418,-0.225136694835796,-0.492975018978415
-0.346782087750557,-0.200949224341805,0.339526156604267,0.062098801663363,-0.0292105201430639,-0.323488847967358,0.277080295251239,-0.0751766752954971,0.0366903146327244,0.189418567007861,-0.0937447526963057,0.0251597757034242,0.0414682110220107,-0.213791078565527,-0.249551920853473,0.0309905928341685,-0.222893117440986,-0.559278245851034,0.111897405140194
-0.33524250804835,-0.0919948628916812,0.137085817502137,0.10617849567135,0.173676472907156,0.182067739911576,-0.548491634643916,0.253933560801067,0.208909917565477,0.0654703831330681,-0.217313876014094,-0.0732338121727251,0.0237688905662956,-0.211048493551124,-0.0869466030591701,0.282215586372616,-0.197350875445169,0.384861181619441,0.0234520012634072
-0.210761923304958,-0.0424232830074186,0.0344608235452166,0.0494647828973143,0.243399717041333,-0.17723169433261,-0.418823006432854,0.198306629766161,-0.10447603991329,-0.487188130689365,0.0895205760777151,0.0210832127154475,0.00978725981193781,0.0370085555003448,0.388738461549685,0.177976008569744,0.131121145052647,-0.431525155058657,-0.0190130455437692
-0.349172439891094,-0.0895778968745538,0.185271096939312,0.100352945045887,0.1423885666068,-0.0462561179407162,-0.425621037540513,-0.0195379799212632,-0.0624347318761038,-0.227124756452571,-0.187950863322023,-0.138672761812941,0.350997352118127,0.0602189835871625,0.458359491352032,-0.164766564839188,0.203193822852129,-0.282502270162822,-0.162811534497349
-0.361960781585559,-0.218085396095425,0.00877884353488165,-0.101476294614663,0.0790162258830424,0.0316048665341625,0.463189572971551,-0.341762618404754,0.144392015545534,-0.322557863811541,0.162500183630502,0.0667780792478531,0.322766117694691,-0.120229474493792,-0.0097007707332744,-0.280925985907905,0.144100602216304,-0.177132279341212,-0.25867790748321
-0.404195355367417,-0.2726916460846,0.0653448059274156,-0.0571622007983061,-0.114160936194056,-0.262717463656755,0.376535198871,-0.434903710718366,0.184670244654345,-0.128494106543418,-0.0115338944985247,0.360543600577942,0.0337619224827101,-0.14359541897512,0.278452864333556,0.134574836198556,-0.0699341087954864,0.0156642786008874,-0.196148267585804
-0.3939047523757,-0.130387995171698,0.206170454445597,0.198294525317928,0.0730257388571312,0.41475478838974,0.0828737714417845,0.192082199484995,-0.175539706929987,-0.0441822196441674,0.150767959452823,-0.129167387056867,-0.242245590726691,-0.217091302355362,0.327648645061904,0.316411691883071,0.0994179848226067,0.250450158316733,-0.258497380938741
-0.342755664151967,-0.224685576555506,0.193603507191867,0.083110997036243,-0.0492791215934018,-0.147778390024171,0.289872840396748,0.0169412268421755,0.313206477270553,0.0692704324762045,-0.0279521196031914,0.199733866473047,0.136148834496239,-0.0911938469566436,0.302823921121991,0.158398005897015,-0.386986817614494,-0.329141078579134,-0.365726241647214
-0.378408481015382,-0.162777522070241,0.0632695095219201,0.0508313173870174,0.0271993067192227,0.448405706975916,-0.20196561635307,0.130663683731499,-0.172598274172683,0.029471321820989,-0.135389527512921,0.242664268862155,-0.378330307770181,0.114025678508228,0.135601336006974,0.398169406865681,-0.109005223135608,0.191327005712148,-0.27318057207509
-0.239078107142142,-0.0313999184373298,0.0274508937736599,0.019858145763606,0.296628813402398,0.143993880303956,-0.123316442388543,-0.495921953696625,-0.288740292521237,-0.237562190476538,0.244587297306866,-0.2847865160868,-0.0051989009407989,0.137788764138749,0.098969353575915,-0.00223434842768989,0.136873706482603,0.367583605790313,-0.327782723635756
-0.598079704099284,-0.158550710070533,0.240993889903388,0.237484756998055,0.0846688736142725,-0.0587181476520941,-0.437918221196361,0.302717349692772,-0.27746469938105,0.030881873799202,0.0545843321454338,0.0799317345396397,0.113399602834274,-0.155572106183846,0.122582155645279,0.180074744131615,-0.146123926393777,0.0282462908927784,0.12117792484405
-0.392755386395167,-0.161700450865034,0.0452010611793449,0.0558406810075187,-0.0785458448046547,0.414218277788174,0.157647217113991,0.105773621526698,0.212420490269282,0.0671918092072846,-0.245600416117126,0.113187967237288,-0.0607210599973391,-0.429708161261798,-0.47703966928529,-0.166695265028576,0.00972988412659794,-0.15465076069447,-0.100885065770442
-0.236206833017981,-0.054478183624062,-0.0650086914978843,0.0039646370587851,0.241474211888192,0.235175370665573,-0.192860507083594,-0.456050154600693,-0.232960085271149,-0.246170615112337,0.0532253080427824,-0.11072396687129,-0.0850489860861406,-0.223833002309504,-0.226281890957554,0.427481616227626,0.18714044054269,-0.0742390676895913,-0.341215161174726
-0.364825520020536,-0.126283487956437,0.110010672306862,0.0172286231586485,0.273275116986892,0.0694607962846157,-0.329735131319841,-0.169717044870925,-0.128912157860918,-0.53254654467659,-0.0144154897622924,0.0523238498289505,0.0522884885976415,-0.164939285576046,0.254460161524019,-0.124975578707121,0.333062662305231,0.162242130167841,0.266066713514233
-0.363539482304546,-0.245875330986415,0.318123070768434,0.0634408004847461,-0.142603286999957,-0.237433183064861,0.534568033092553,-0.285338605344172,0.266166160159335,0.0919715495680785,0.163587936761255,0.10598707479708,-0.120225249289148,-0.012554193878787,-0.0557696074602577,-0.117500517251424,-0.28650238235913,-0.084103410515065,0.142419190800902
-0.407249739816358,-0.221171709861903,0.206742951519353,0.0121782222921635,0.190393748845677,-0.702598759914439,-0.0852809682287273,-0.149916167392431,-0.00266160282953362,-0.124449707923527,-0.137139905169703,-0.184950411710014,-0.0334457588432654,0.014833860767489,-0.142822618553123,0.0489617194341606,-0.11282164306053,-0.0842013906348028,-0.26502006917066
-0.354421984032368,-0.151089002667901,0.14754832719287,0.0930475326510635,-0.0490443310631091,0.268628273970583,-0.0750278350342539,0.446943571278364,0.0536777429911757,0.209165316462075,-0.247082209856343,0.300432461310428,-0.21551426656896,0.168014313863014,-0.0169480300109875,0.47691659520306,0.0857411738800267,0.140476260413007,0.117204379431608
-0.378757868132228,-0.0730052301360125,0.0469744568733473,0.027179862700143,0.105338173985394,-0.35847651314038,-0.547029226351821,-0.00198783686439175,-0.0347372729094514,-0.306699065330118,-0.202560124466063,0.103353762179179,0.0596415715633572,0.058800758872729,0.377669232296792,0.115892030598582,0.0145956034926801,-0.313595599712079,-0.0283268944472947
-0.378924657943476,-0.175248952393657,-0.0164326514770968,0.0376896950740808,0.114578116324672,0.3048207218443,0.0199931496142528,-0.170315897697023,-0.0206279345322602,-0.0711348338188125,-0.21883699417294,0.12381721326088,0.0350509509414405,-0.528947606704819,-0.122929236976241,0.0518851197276574,0.0149276439716941,-0.210759704380286,-0.525733788156853
-0.329559731337704,-0.145732706325447,-0.00842258274965681,0.0798385810808031,-0.0743462471036063,0.37291778914791,0.1214893388579,0.132869416253411,0.193567420126754,-0.0231670591699263,-0.399633910613496,0.372663245708522,-0.064623894166011,-0.372511143319739,-0.231026322635603,-0.0353651358801949,-0.277280168561162,-0.27406348278908,-0.0234154878114363
-0.305192776819485,-0.197468344131303,-0.00304890191063148,-0.0436807886256294,0.164975701463021,-0.597134075309949,-0.0514633552792032,-0.206329279326924,-0.0350367934144357,-0.279092517890955,-0.274481579966622,0.0593370661135216,-0.16509115150029,-0.0796296815800333,-0.255823413947024,0.336047833482345,0.0947288541226093,-0.216312662187048,-0.105944708742962
-0.311429104293689,-0.190315824492036,0.122810415494233,0.0271716446523661,0.115761388311994,-0.643217870279325,-0.176137837529447,-0.225045492861615,0.225355955222141,-0.285786623138534,-0.169621325248087,0.112626795338363,-0.0411951708829886,0.133566582527664,-0.0294172151275616,-0.106822053796716,0.0466271668767623,-0.162269397978066,0.32853740525191
