genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000027869.11;SH2D2A,SH2D2A,-2.33285659189622,-1.54134281904729,-5.60932645276015,6.63268611063292e-05,0.0013461998824128,1.80711160121828
ENSG00000158806.13;NPM2,NPM2,4.18678743803529,-0.621654662453179,6.10039639977568,2.83675980710029e-05,0.000694684605658161,1.80537530206449
ENSG00000128242.12;GAL3ST1,GAL3ST1,1.1441100436081,1.73909136340698,5.62156395947908,6.49114455105544e-05,0.00132389319760667,1.8045339129757
ENSG00000197013.9;ZNF429,ZNF429,1.81237603453105,0.866006917168578,5.508611271536,7.92736514537153e-05,0.00154293981868473,1.80073919377224
ENSG00000148677.6;ANKRD1,ANKRD1,0.32371859128835,6.70135666284593,6.10449863885638,2.8171005204395e-05,0.000691612405548304,1.79919366832836
ENSG00000110090.12;CPT1A,CPT1A,-0.435686687916556,4.91594698552867,-5.95840182003331,3.61401109164383e-05,0.000843587414957054,1.79632100182974
ENSG00000149090.11;PAMR1,PAMR1,-2.32007142367446,-1.8782872097785,-5.53627295373733,7.54744239284834e-05,0.00148384701604189,1.79578097411582
ENSG00000185630.18;PBX1,PBX1,-0.550689017374189,4.29663317855016,-5.92578614912969,3.8222371787471e-05,0.00087830970783018,1.79172043811486
ENSG00000136514.2;RTP4,RTP4,-0.589298535534541,2.76858310037849,-5.76110664804808,5.08313071206711e-05,0.00108136097992815,1.79046018513943
ENSG00000167257.10;RNF214,RNF214,0.345787500259031,5.05678839468606,5.95031093063444,3.6645320552183e-05,0.000852310541646707,1.79030665074355
ENSG00000028310.17;BRD9,BRD9,-0.339047288109596,4.92510919680795,-5.95354020681798,3.64427976543658e-05,0.000849632802867492,1.78914195142974
ENSG00000159167.11;STC1,STC1,-1.11017276886097,1.03646677643822,-5.52921440335212,7.6425469351847e-05,0.00149800083273923,1.78850451176948
ENSG00000005884.17;ITGA3,ITGA3,-0.226274893715513,9.25197836839342,-6.3701274086608,1.80464428026195e-05,0.00048332649291203,1.78439722809353
ENSG00000065970.8;FOXJ2,FOXJ2,-0.293063440636382,5.6203710282955,-6.03928455556671,3.14728065309326e-05,0.000753641933728392,1.78429690003837
ENSG00000147416.10;ATP6V1B2,ATP6V1B2,-0.254280320913355,6.97960065423545,-6.16291282167533,2.55214672661871e-05,0.000637839857999667,1.78228881640329
ENSG00000174080.10;CTSF,CTSF,-0.360137411501854,4.99638211884925,-5.97780553467849,3.49580019914652e-05,0.000824907027575303,1.77527194963621
ENSG00000103942.12;HOMER2,HOMER2,-0.467589151638599,3.92552066736612,-5.88241501273192,4.11877097534543e-05,0.000923706837884849,1.77428690144821
ENSG00000274370.1;AC130371.2,AC130371.2,-1.17088808713099,-0.517439049772566,-5.49549157461319,8.11448437311986e-05,0.00156837012078472,1.7736924807841
ENSG00000174327.6;SLC16A13,SLC16A13,0.466635835059742,3.05411403737257,5.77644974269988,4.94910527856698e-05,0.00105980620084203,1.7690735062303
ENSG00000250312.7;ZNF718,ZNF718,-0.482709840603918,4.06421045587784,-5.8210724535659,4.57991302571902e-05,0.00100396650363112,1.76298677692877
ENSG00000129354.11;AP1M2,AP1M2,0.635627314564432,4.85150462113223,5.9610535094416,3.59761259374528e-05,0.000841199651146613,1.76097112315163
ENSG00000165359.15;INTS6L,INTS6L,-0.54375196064264,3.04299442560667,-5.77146743284605,4.99221703366439e-05,0.00106602811930117,1.76000820722582
ENSG00000111058.7;ACSS3,ACSS3,0.987885447755976,1.42557470827159,5.56225044580017,7.20793385047602e-05,0.0014374468286016,1.75336456057512
ENSG00000143479.16;DYRK3,DYRK3,-0.418305709813172,4.15368529684786,-5.8354101615769,4.46749770852769e-05,0.000988236922009242,1.75069224183015
ENSG00000164951.15;PDP1,PDP1,-0.320285613375034,6.00634850984705,-6.05013691739207,3.08963939936083e-05,0.000743501837638267,1.74731918529217
ENSG00000127528.5;KLF2,KLF2,-1.01725357884397,3.05338443146188,-5.73909849158353,5.28203903156764e-05,0.00111999963936533,1.7405298694166
ENSG00000156273.15;BACH1,BACH1,-0.323842130098307,6.71213490616343,-6.11522462226774,2.76637000522552e-05,0.000682605309411232,1.73862251263871
ENSG00000182752.9;PAPPA,PAPPA,-0.618486048195071,2.30579489877723,-5.69545224919673,5.70095952987961e-05,0.00119508090141924,1.73656194623145
