genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000072163.19;LIMS2,LIMS2,-1.55999439252987,4.10083206190921,-13.074641740991,3.39658933438295e-09,5.8862106076419e-08,11.4863793111757
ENSG00000164695.4;CHMP4C,CHMP4C,1.49500663444502,2.90162391431308,13.0030211249542,3.6461124827851e-09,6.24075802071069e-08,11.4830792038856
ENSG00000162104.9;ADCY9,ADCY9,-0.94956260495045,6.78786160898692,-13.4617091440265,2.3287861612493e-09,4.3248250352752e-08,11.480602019614
ENSG00000118960.12;HS1BP3,HS1BP3,-1.48903434898376,4.30604811582037,-13.0730717631249,3.40185940767125e-09,5.8900938844844e-08,11.4688426180435
ENSG00000100075.9;SLC25A1,SLC25A1,-1.0014566633482,6.67856020528248,-13.4108434770621,2.44588273245005e-09,4.49143791648658e-08,11.4648524914784
ENSG00000074590.13;NUAK1,NUAK1,-1.00772465148522,5.84162793901756,-13.2739166783987,2.79344102494282e-09,5.01529707192874e-08,11.4352158475364
ENSG00000165175.15;MID1IP1,MID1IP1,-1.39200837595003,4.93225759729758,-13.1253735676946,3.23089556117382e-09,5.63421823241827e-08,11.4341563948203
ENSG00000137817.16;PARP6,PARP6,-0.97533060406113,5.45380948238106,-13.2118427703838,2.96803056411647e-09,5.29453085217254e-08,11.4259333541046
ENSG00000203326.11;ZNF525,ZNF525,2.43374649067084,1.83705018066307,12.9128589938265,3.9883656963454e-09,6.73175196178299e-08,11.421633419076
ENSG00000171466.9;ZNF562,ZNF562,0.986888770549358,6.47560883125708,13.4122782837638,2.44249496374385e-09,4.49143791648658e-08,11.4098877595294
ENSG00000146670.9;CDCA5,CDCA5,0.734796416636816,5.95779048698179,13.3083402608021,2.70137213245163e-09,4.88155016202505e-08,11.4077316598862
ENSG00000188612.11;SUMO2,SUMO2,0.755929808948829,7.65950044910098,13.5542148818002,2.13088597340854e-09,4.03436678353999e-08,11.4033174409101
ENSG00000102781.13;KATNAL1,KATNAL1,0.698885415532205,6.45385443117128,13.3819894581749,2.5150857987224e-09,4.60050124838743e-08,11.3964287914956
ENSG00000111664.10;GNB3,GNB3,-2.89859971638229,1.81258634703145,-13.1352357657582,3.19969767734465e-09,5.59990293773982e-08,11.3907519284287
ENSG00000185339.8;TCN2,TCN2,-1.99125877666871,3.63432868178596,-12.8941216756976,4.06370180645202e-09,6.80015153979477e-08,11.3893584321798
ENSG00000159231.5;CBR3,CBR3,-1.41586545521391,3.67320843899477,-12.9176432507591,3.96936955904477e-09,6.71134101791883e-08,11.3843357762193
ENSG00000169018.5;FEM1B,FEM1B,-0.79220930313074,6.35804025228648,-13.3160254994454,2.68126266052383e-09,4.85423381482545e-08,11.3798534214693
ENSG00000185900.9;POMK,POMK,0.885748678795983,5.305616406608,13.2016976682585,2.99765460392442e-09,5.33269863849097e-08,11.3779467157823
ENSG00000156504.16;FAM122B,FAM122B,0.743882632572436,6.0609236845525,13.3057702590175,2.70813273998309e-09,4.88922311942723e-08,11.3740425970252
ENSG00000112096.17;SOD2,SOD2,0.678324265222296,8.5696221441861,13.6760858336609,1.89712053042623e-09,3.65585843345963e-08,11.3739323456288
ENSG00000102271.13;KLHL4,KLHL4,-1.73476933510598,3.58947503595581,-12.8795387202434,4.12338452396137e-09,6.86430553800555e-08,11.3718376361295
ENSG00000159346.12;ADIPOR1,ADIPOR1,0.576150274279732,6.67129862687033,13.389440010106,2.49701872602659e-09,4.57175443586261e-08,11.3709242661452
ENSG00000107821.14;KAZALD1,KAZALD1,-2.23886968271808,2.35179177145262,-12.8925728122666,4.06999678845537e-09,6.80455868914242e-08,11.3582213074503
ENSG00000180787.5;ZFP3,ZFP3,-2.20807326849013,1.84023239879146,-12.8763607343241,4.13651449893554e-09,6.88027270464522e-08,11.3552708822446
ENSG00000273604.1;EPOP,EPOP,2.30894486966591,2.27032742065475,12.8416439495834,4.28288778157161e-09,7.06930984931057e-08,11.3474199973327
ENSG00000124562.9;SNRPC,SNRPC,0.890477193724864,6.06519778922728,13.2744688453042,2.79193807086266e-09,5.01529707192874e-08,11.3423776138186
ENSG00000107738.19;VSIR,VSIR,-2.26494459783484,4.07427181015351,-12.8940818721091,4.06386344848875e-09,6.80015153979477e-08,11.3421976248279
ENSG00000102898.11;NUTF2,NUTF2,-0.976309527906236,6.56871790991004,-13.2650561029332,2.81767721467046e-09,5.04019464232313e-08,11.328340773003
ENSG00000255874.2;LINC00346,LINC00346,-1.13117381515261,3.85581240652208,-12.8907102105106,4.07758065961831e-09,6.81138130116996e-08,11.3248369661394
ENSG00000182774.12;RPS17,RPS17,-0.962535704984207,8.15875827772118,-13.4863904243511,2.27413656652822e-09,4.25176071149756e-08,11.3195307179126
ENSG00000163935.13;SFMBT1,SFMBT1,1.00610540096837,5.33552876255508,13.1525371133327,3.1457406095714e-09,5.53536474321324e-08,11.3153193522085
ENSG00000258405.9;ZNF578,ZNF578,3.37184012459645,0.0380973387423714,12.8284060927237,4.34014750474799e-09,7.12150447952067e-08,11.315055874308
ENSG00000180447.6;GAS1,GAS1,-2.70615654549663,1.52472438407449,-13.0501413688755,3.4798337381378e-09,6.00371669958752e-08,11.3098604754363
ENSG00000196396.9;PTPN1,PTPN1,-0.59889907951,7.43660047118754,-13.371456267067,2.54086639064222e-09,4.63527472788133e-08,11.3070283398882
ENSG00000115170.13;ACVR1,ACVR1,-1.18861358075711,4.87516645628283,-12.9970003888769,3.66796161115935e-09,6.26712175460302e-08,11.3035179481295
ENSG00000114166.7;KAT2B,KAT2B,-1.1353061981613,5.47758912614235,-13.0808340169719,3.37588796507996e-09,5.87126704767575e-08,11.2992478850001
ENSG00000122378.13;PRXL2A,PRXL2A,-0.847790528281944,6.41750506875264,-13.2125113661656,2.96608924148498e-09,5.29453085217254e-08,11.2910352350707
ENSG00000139613.11;SMARCC2,SMARCC2,-0.640736549328665,7.36157371367295,-13.3540602860326,2.5840633180974e-09,4.69575020159681e-08,11.2902429539267
ENSG00000129636.12;ITFG1,ITFG1,-1.3320424382397,5.53881766136962,-13.0670798198571,3.42205335730049e-09,5.91452493149785e-08,11.2827585394695
ENSG00000137106.17;GRHPR,GRHPR,-0.833428171620746,5.89412095287526,-13.1320920407657,3.20960744072187e-09,5.61219488106079e-08,11.278871448925
ENSG00000148926.9;ADM,ADM,0.979506272931221,4.59059678102407,13.0057876499443,3.63611940353336e-09,6.22913706452006e-08,11.2658402279145
ENSG00000269713.7;NBPF9,NBPF9,0.658613841101095,7.32185515105571,13.355212814175,2.5811773152588e-09,4.69489351897963e-08,11.2638511371211
ENSG00000112406.4;HECA,HECA,1.03686823148039,5.74462840049132,13.1645636518308,3.108806160347e-09,5.4902476822695e-08,11.2561507704782
ENSG00000169594.13;BNC1,BNC1,-0.835596710501538,6.18541283377026,-13.1277332073331,3.22340171040295e-09,5.63125093055481e-08,11.2558353553589
ENSG00000170961.6;HAS2,HAS2,6.84105639316387,-0.827686391423525,15.2161233338401,4.70163700674752e-10,1.1470342529385e-08,11.2545864829726
ENSG00000136783.9;NIPSNAP3A,NIPSNAP3A,-1.12284214243954,4.95880225499656,-12.9576096621336,3.81440012435631e-09,6.47748436838289e-08,11.2516303120105
ENSG00000198863.7;RUNDC1,RUNDC1,0.861994547543033,5.31083439779246,13.0810803181409,3.3750673445979e-09,5.87126704767575e-08,11.2500922147853
ENSG00000146247.13;PHIP,PHIP,0.681417935127819,7.80634700202454,13.4246522112529,2.41348538679195e-09,4.4439213883317e-08,11.2460790565572
ENSG00000185262.8;UBALD2,UBALD2,1.08654434596609,4.55764871776707,12.9618365001777,3.79839195250187e-09,6.45593821017888e-08,11.2445795677845
ENSG00000099864.17;PALM,PALM,-1.7224446736572,3.88312879929027,-12.7694022669695,4.60547825989415e-09,7.49352232589176e-08,11.2403773284303
ENSG00000100345.21;MYH9,MYH9,-0.433031186978871,11.6503555250139,-13.9978025942567,1.40196071803603e-09,2.83365116439632e-08,11.2393044497253
ENSG00000136379.11;ABHD17C,ABHD17C,-2.1665390284809,3.66163665241773,-12.7456025498416,4.71735082070699e-09,7.63731634952761e-08,11.2382816313727
ENSG00000134986.13;NREP,NREP,-1.14134048142628,5.56574114734039,-13.0677763164764,3.41969948236952e-09,5.91452493149785e-08,11.2380292697778
ENSG00000070081.16;NUCB2,NUCB2,-1.0250407935012,6.69618277374757,-13.1973100061029,3.01056428251749e-09,5.34328929395597e-08,11.2301893862486
ENSG00000117036.11;ETV3,ETV3,0.881238533094082,5.76682907450267,13.1384755424914,3.18951927451933e-09,5.59517072661411e-08,11.2272325920365
ENSG00000041880.14;PARP3,PARP3,-1.36846231602548,4.9472172574872,-12.9035156156431,4.02574418281068e-09,6.7713295753089e-08,11.222558578955
ENSG00000115216.13;NRBP1,NRBP1,-0.651786972695805,6.72102940106553,-13.1942817696114,3.01950874828436e-09,5.34711549195274e-08,11.2118318500833
ENSG00000173930.8;SLCO4C1,SLCO4C1,-3.63801661671757,2.04980986959443,-13.1174624090075,3.25615607128489e-09,5.67318088262218e-08,11.2034900687473
ENSG00000284196.2;AL158064.1,AL158064.1,1.56145693668198,2.57187330280338,12.6931402506764,4.97431821436151e-09,7.98025110231396e-08,11.1992804192289
ENSG00000275342.4;PRAG1,PRAG1,-1.63136887391759,4.80906655132011,-12.8699061420051,4.16331934265434e-09,6.91893857252743e-08,11.1951547253452
ENSG00000079150.17;FKBP7,FKBP7,-2.71826820075497,2.74544354127268,-12.7154795580378,4.86311808590404e-09,7.84066899355872e-08,11.1918381832357
ENSG00000100100.12;PIK3IP1,PIK3IP1,-2.10479156555722,2.29769904950095,-12.7175449626263,4.85297165632612e-09,7.83080339299627e-08,11.1883068791652
ENSG00000091490.10;SEL1L3,SEL1L3,-1.038683210922,5.39166696196756,-12.937932767288,3.88987472399514e-09,6.58499574917674e-08,11.1827284782218
ENSG00000131165.14;CHMP1A,CHMP1A,-0.945732766437045,5.89818377473441,-13.0167215679869,3.59690948350271e-09,6.17284271820183e-08,11.1762424563877
ENSG00000206337.10;HCP5,HCP5,-0.898736566090583,5.91380203328659,-13.0432644317317,3.50358852289498e-09,6.03934177652216e-08,11.1744005951653
ENSG00000225614.2;ZNF469,ZNF469,-4.32868613543066,1.79057341046942,-13.1968734392981,3.01185201922225e-09,5.34328929395597e-08,11.1652747804427
ENSG00000187244.11;BCAM,BCAM,-1.19668773529442,5.28900289620255,-12.9043435267686,4.02241706115432e-09,6.7713295753089e-08,11.1509293843719
ENSG00000115339.13;GALNT3,GALNT3,-1.14261432579324,6.31783763613013,-13.0419035875843,3.5083097093295e-09,6.04212347105428e-08,11.1506961206479
ENSG00000167644.11;C19orf33,C19orf33,1.74313758417695,2.68164144027717,12.6486500205534,5.20393887642102e-09,8.26003163372492e-08,11.1500865426243
ENSG00000051523.10;CYBA,CYBA,-1.26495160899652,6.02004991814681,-12.9930418883195,3.68240298699006e-09,6.2862724915746e-08,11.1454087404044
ENSG00000123342.15;MMP19,MMP19,-1.83696380867853,2.95511746616828,-12.6305657829693,5.3004817464313e-09,8.3722637755979e-08,11.1403992546282
ENSG00000104497.13;SNX16,SNX16,1.13334187952218,5.14226220292334,12.9520318522631,3.83563499900343e-09,6.50786098783793e-08,11.1332207852706
ENSG00000154473.17;BUB3,BUB3,0.598707513672165,7.64297785032062,13.2832493046939,2.76815393122182e-09,4.98370231839602e-08,11.1289262676237
ENSG00000185201.16;IFITM2,IFITM2,-1.51981300955701,6.14462652243295,-13.0018667899952,3.65029076074584e-09,6.24241456041707e-08,11.1284367033849
ENSG00000134184.12;GSTM1,GSTM1,-8.59759601328576,1.25997292351051,-19.7119624990713,1.50019013970874e-11,7.73555797984168e-10,11.1253523475346
ENSG00000157240.3;FZD1,FZD1,-1.47940895646026,4.68050739406812,-12.8088336224648,4.42630801153804e-09,7.25064304771236e-08,11.1220835948449
ENSG00000196418.12;ZNF124,ZNF124,1.08127054979432,4.04509328274636,12.7685868804285,4.60926388694021e-09,7.49352232589176e-08,11.1143980934466
ENSG00000142188.16;TMEM50B,TMEM50B,-1.24949419708746,4.59982510016491,-12.7493020262583,4.69977260268479e-09,7.62154949846564e-08,11.1137814998712
ENSG00000135778.11;NTPCR,NTPCR,-1.01621305092653,5.69222503438479,-12.9375762025289,3.89125700257358e-09,6.58499574917674e-08,11.1100626538248
ENSG00000196584.2;XRCC2,XRCC2,0.906147594332315,5.1115987723289,12.9020784148021,4.031526824973e-09,6.77519512400822e-08,11.1045951829935
ENSG00000121858.10;TNFSF10,TNFSF10,-1.37661888109355,3.08301741064565,-12.6317450722505,5.29412825455275e-09,8.37076489318994e-08,11.1037669315326
ENSG00000106211.8;HSPB1,HSPB1,-1.52433404892243,7.40249941926802,-13.1379275089707,3.19123860101576e-09,5.59517072661411e-08,11.0922145240103
ENSG00000138759.18;FRAS1,FRAS1,-1.56348507499152,5.65593835624328,-12.8450306753821,4.26836844034234e-09,7.05133015752052e-08,11.084800634253
ENSG00000093000.18;NUP50,NUP50,0.761893471056498,7.00360692390828,13.1474277562249,3.16157325885899e-09,5.5571311025749e-08,11.0824928220698
ENSG00000183155.4;RABIF,RABIF,0.872116318184488,4.77529067753942,12.8372640462209,4.30174315437321e-09,7.088397787596e-08,11.0716361998413
ENSG00000017260.19;ATP2C1,ATP2C1,-0.940746709837174,7.65032355783509,-13.1630758692382,3.11335008049502e-09,5.49328302769012e-08,11.0711524257873
ENSG00000163751.3;CPA3,CPA3,-3.34511713680015,1.98128272607355,-12.7017452436804,4.9311667361717e-09,7.9306539303658e-08,11.070691325362
ENSG00000033122.18;LRRC7,LRRC7,-1.1001919622367,5.15042528499115,-12.830965198245,4.32901488642102e-09,7.11428317425361e-08,11.0682105762652
ENSG00000088367.21;EPB41L1,EPB41L1,-1.97907090521249,5.32507111996836,-12.7495086070246,4.69879308669142e-09,7.62154949846564e-08,11.059465329268
ENSG00000132478.9;UNK,UNK,0.854525153564754,5.26538546246107,12.8956716427905,4.05741273210358e-09,6.80015153979477e-08,11.0534066521832
ENSG00000189067.12;LITAF,LITAF,-0.645625382199603,6.67320378337178,-13.0536050099823,3.46793449476305e-09,5.98850073855886e-08,11.0491373139942
ENSG00000139278.9;GLIPR1,GLIPR1,-0.825230155630492,6.67057960384099,-13.0261739399847,3.5633758850466e-09,6.12069617569312e-08,11.0310849234188
ENSG00000173209.23;AHSA2P,AHSA2P,-1.00046106240199,5.45259069243835,-12.7982938073289,4.47345958395843e-09,7.30940740760401e-08,11.0293684742676
ENSG00000108691.9;CCL2,CCL2,-2.87180398183016,2.05935283159727,-12.8042058862975,4.44694534674943e-09,7.27219556957073e-08,11.0156465936325
ENSG00000115318.11;LOXL3,LOXL3,-1.38454394161995,4.48827675723095,-12.6233075073342,5.33976557498054e-09,8.41380890112817e-08,11.0150218370865
ENSG00000204923.3;FBXO48,FBXO48,1.13313179401522,3.7081801236011,12.6315408856741,5.29522774049765e-09,8.37076489318994e-08,11.0064138539178
ENSG00000118503.14;TNFAIP3,TNFAIP3,2.64065335658991,2.98452799032347,12.5309356448399,5.86774652644593e-09,9.15669851205576e-08,11.0021411727851
ENSG00000213967.10;ZNF726,ZNF726,1.83834984278078,2.71112947375288,12.4978586698932,6.07011520028051e-09,9.39707961419222e-08,10.9874345835844
ENSG00000154518.9;ATP5MC3,ATP5MC3,-0.751706968669502,6.29118829939107,-12.9077486771305,4.00876360506032e-09,6.76031218879383e-08,10.9796395184271
ENSG00000161904.11;LEMD2,LEMD2,0.701913224974995,5.61388736065998,12.8557009573302,4.22296571724889e-09,7.0001146978847e-08,10.9772722588142
ENSG00000128422.16;KRT17,KRT17,6.31392608491554,0.127108708536731,12.8047726478788,4.44441237569756e-09,7.27219556957073e-08,10.9675524159016
ENSG00000169241.18;SLC50A1,SLC50A1,-0.801770761275027,5.67609232032973,-12.7969685352116,4.47942620602272e-09,7.31301117967304e-08,10.9644293294728
ENSG00000127946.16;HIP1,HIP1,1.50369594196616,4.6421733783653,12.6899147001894,4.99059698539955e-09,7.99976651146817e-08,10.9606935738464
ENSG00000146232.16;NFKBIE,NFKBIE,1.8705839478697,3.31677205853992,12.5098790642169,5.99572544485212e-09,9.32868082446551e-08,10.9494835877902
ENSG00000152778.8;IFIT5,IFIT5,-0.773305614137825,6.3215029043541,-12.8964658397294,4.05419425817762e-09,6.80015153979477e-08,10.9408014314688
ENSG00000132669.13;RIN2,RIN2,-1.05711499681503,5.19972821474832,-12.6790712212852,5.04573982821521e-09,8.06820437662965e-08,10.9366068134831
ENSG00000250021.7;C15orf38-AP3S2,C15orf38-AP3S2,-1.34856447200971,4.83516638725532,-12.6185280336928,5.36580285576462e-09,8.44798953259006e-08,10.9350600334199
ENSG00000154945.6;ANKRD40,ANKRD40,0.780287416343067,6.80449406316685,12.9815672441482,3.72460842797338e-09,6.34161876300475e-08,10.9299658595926
ENSG00000162738.5;VANGL2,VANGL2,-0.778244880113254,5.29226366387942,-12.7278420135409,4.80272243989556e-09,7.76260474824017e-08,10.9295172606568
ENSG00000140044.12;JDP2,JDP2,-1.24764721170154,4.55358894743128,-12.5889984505134,5.52970361132684e-09,8.67093201763219e-08,10.9259175869623
ENSG00000135535.16;CD164,CD164,0.559643404424364,8.13432845964621,13.1670234011019,3.10130921080649e-09,5.48198693590194e-08,10.9234533277092
ENSG00000019485.13;PRDM11,PRDM11,-1.20012684376531,3.61959959694898,-12.4905806308982,6.11563403176533e-09,9.43749112013056e-08,10.9215800874331
ENSG00000113361.12;CDH6,CDH6,-2.27867254966126,4.39648581149755,-12.468487725292,6.25605192425777e-09,9.62362924171424e-08,10.9210988419655
ENSG00000178038.16;ALS2CL,ALS2CL,1.36969213492081,2.71413970959507,12.4481148758076,6.38858613795388e-09,9.75802583396506e-08,10.9155236215978
ENSG00000104341.16;LAPTM4B,LAPTM4B,-0.926908797759146,8.02431064045591,-13.076472520292,3.3904548032304e-09,5.88082098073256e-08,10.9015850773268
ENSG00000141424.12;SLC39A6,SLC39A6,-0.700030337258408,6.31325592144143,-12.8221647966131,4.36742660917434e-09,7.16022284897014e-08,10.9011290415708
ENSG00000166173.10;LARP6,LARP6,-1.15181513124611,5.09005508711562,-12.6396407510033,5.25179843445933e-09,8.32240984186042e-08,10.898669378717
ENSG00000101040.19;ZMYND8,ZMYND8,-0.957031573794677,6.62210460025124,-12.8473507042878,4.25845246994327e-09,7.04093110761708e-08,10.8954410088873
ENSG00000213626.12;LBH,LBH,-1.88535285961891,5.5362720362961,-12.6279321592284,5.31469992162884e-09,8.3879078957915e-08,10.8911863233872
ENSG00000100823.11;APEX1,APEX1,-0.580434516275827,6.99137260056269,-12.9038472742166,4.02441099619292e-09,6.7713295753089e-08,10.8725893771982
ENSG00000101194.17;SLC17A9,SLC17A9,-2.4183075674219,3.79039220035793,-12.3928474488965,6.76342744909353e-09,1.02348800814565e-07,10.8715516638618
ENSG00000198932.12;GPRASP1,GPRASP1,-1.23980318443101,3.6026523733973,-12.4723906976519,6.23099762584992e-09,9.59390689341555e-08,10.8696559259746
ENSG00000113648.16;H2AFY,H2AFY,0.604761194196287,7.37191929487653,12.9765545098688,3.74320765326494e-09,6.36771037708517e-08,10.8614548903265
ENSG00000010704.18;HFE,HFE,-1.02782922011959,4.99324023243136,-12.5919350694921,5.51316771687851e-09,8.65198007158885e-08,10.8586034851961
ENSG00000101350.7;KIF3B,KIF3B,0.674022520655832,6.26865271111521,12.8338103241868,4.31667375886167e-09,7.10697752475075e-08,10.8531154044043
ENSG00000138395.14;CDK15,CDK15,-1.94731792887255,3.07947956381893,-12.3517391935489,7.05741470382158e-09,1.0604665494676e-07,10.8528446043801
ENSG00000109062.11;SLC9A3R1,SLC9A3R1,-0.849285850175919,5.58548714127119,-12.6735933572371,5.07384332878759e-09,8.09982017117782e-08,10.8506691513295
ENSG00000111880.15;RNGTT,RNGTT,0.968253633248693,5.61426906604032,12.7419905239459,4.73458116840315e-09,7.65883496159991e-08,10.8474860580752
ENSG00000115738.9;ID2,ID2,-1.62625006077485,3.74073108212284,-12.3845012177207,6.82204221764015e-09,1.02876901771667e-07,10.8424267472962
ENSG00000115457.9;IGFBP2,IGFBP2,2.33730414018069,1.64616158442944,12.3333901391919,7.19300882825043e-09,1.07668101352195e-07,10.8412269400622
ENSG00000114279.13;FGF12,FGF12,-2.16913118219642,3.8757433802878,-12.3640522825172,6.96795391029733e-09,1.04783368779444e-07,10.8330730450329
ENSG00000196850.5;PPTC7,PPTC7,1.12932350726493,5.05961611769721,12.6550957067334,5.16998320850647e-09,8.22628097432076e-08,10.8321097923269
ENSG00000104964.14;AES,AES,-0.574205827215947,7.25377686832173,-12.8976286667968,4.0494868254519e-09,6.79950102194186e-08,10.8295525126478
ENSG00000120253.13;NUP43,NUP43,0.640561302569946,6.59669008960321,12.8527815098382,4.23533674474006e-09,7.01464119801752e-08,10.8290742736946
ENSG00000065427.14;KARS,KARS,-0.688232478406985,6.8437407853963,-12.8407956777381,4.28653267703667e-09,7.06932496796446e-08,10.8282620063112
ENSG00000138829.11;FBN2,FBN2,-0.514866015722721,8.18599235262721,-13.0324817553253,3.54118363779483e-09,6.09334288967104e-08,10.8264148016355
ENSG00000115306.15;SPTBN1,SPTBN1,-0.481089830877263,9.8565048391415,-13.2671817407667,2.81184261140524e-09,5.04019464232313e-08,10.8254059017221
ENSG00000131143.8;COX4I1,COX4I1,-0.712976926345623,7.0350950301129,-12.8634444735737,4.19033919089662e-09,6.95789540800973e-08,10.8250193434973
ENSG00000130024.14;PHF10,PHF10,0.655070522501503,6.91422682871426,12.8865052805577,4.09475715275089e-09,6.82248998098443e-08,10.8236209932902
ENSG00000136950.13;ARPC5L,ARPC5L,0.851433934147848,5.20551095950082,12.6555960033044,5.16735755997155e-09,8.22628097432076e-08,10.8213756760097
ENSG00000132424.15;PNISR,PNISR,0.792432854708911,7.17300199657454,12.9160036796173,3.9758686699592e-09,6.71648917625427e-08,10.8162343808733
ENSG00000019582.14;CD74,CD74,1.55793453464399,0.919617415772661,12.3832898355326,6.83059453750373e-09,1.02876901771667e-07,10.8059453821692
ENSG00000164904.17;ALDH7A1,ALDH7A1,-0.926378008059513,5.81521012336068,-12.6398513983937,5.2506740788928e-09,8.32240984186042e-08,10.7938591330503
ENSG00000092036.18;HAUS4,HAUS4,-1.29241464202022,4.62233888404807,-12.4555328002815,6.33998606838378e-09,9.72197863672351e-08,10.792635943845
ENSG00000100767.16;PAPLN,PAPLN,-1.48614278557691,4.12969260774835,-12.3906914866042,6.7785169538885e-09,1.02409855206999e-07,10.7924742082909
ENSG00000145623.12;OSMR,OSMR,-0.688696269268746,6.78736783153909,-12.7832288194468,4.54178743700494e-09,7.39619052974238e-08,10.785444606256
ENSG00000260196.1;AC124798.1,AC124798.1,-1.26900360306176,3.65677970899563,-12.3496084927868,7.0730191893564e-09,1.06199061867063e-07,10.7825449251882
ENSG00000167193.7;CRK,CRK,0.621191171445772,6.84236122716186,12.8302581414416,4.33208767656669e-09,7.11428317425361e-08,10.7650136815093
ENSG00000113194.12;FAF2,FAF2,0.629903769549633,6.97634326844535,12.851780174275,4.23958875540112e-09,7.01570755404421e-08,10.7638908336587
ENSG00000128564.6;VGF,VGF,4.72875613840072,-0.771698897399799,13.4064971777952,2.45617554852397e-09,4.50546012882076e-08,10.7638260871041
ENSG00000100271.16;TTLL1,TTLL1,-2.16596044266404,2.62615780294077,-12.259754377425,7.76574256398517e-09,1.14338535228398e-07,10.7611395999287
ENSG00000249348.1;UGDH-AS1,UGDH-AS1,0.81786285881708,6.01755207063807,12.7028962850064,4.92542494152524e-09,7.92797703336231e-08,10.7569752212771
ENSG00000197355.10;UAP1L1,UAP1L1,-1.06574418423031,5.24806168799862,-12.5259290948017,5.89790943989149e-09,9.19638742175222e-08,10.7569591326547
ENSG00000204623.9;ZNRD1ASP,ZNRD1ASP,1.18512730626705,3.79395907089984,12.3845930199249,6.82139456244265e-09,1.02876901771667e-07,10.7553038144752
ENSG00000089693.10;MLF2,MLF2,-0.580629619720668,7.35144516842336,-12.859836665974,4.20550675334411e-09,6.97712229624769e-08,10.754080019128
ENSG00000168958.19;MFF,MFF,-0.87574118025546,5.73650895928851,-12.6002478083664,5.46664446748988e-09,8.58589943666182e-08,10.7526921204069
ENSG00000101199.12;ARFGAP1,ARFGAP1,-0.926970254742185,6.38304613572798,-12.6961270913592,4.95929465036222e-09,7.96271884241478e-08,10.7525897666956
ENSG00000223749.9;MIR503HG,MIR503HG,-2.50089210522231,3.19396572616099,-12.2383589625023,7.94112619539044e-09,1.1637254279028e-07,10.7464517812657
ENSG00000110455.13;ACCS,ACCS,-2.14451724203609,3.48515387783421,-12.253395474789,7.81743284362439e-09,1.14807698953152e-07,10.7413969214507
ENSG00000188647.12;PTAR1,PTAR1,0.683235060481344,6.7747647247124,12.7929422426777,4.49760543831927e-09,7.33653021331208e-08,10.7389615401991
ENSG00000124688.13;MAD2L1BP,MAD2L1BP,1.04499190554557,4.70268395507774,12.5038321441094,6.03302535176323e-09,9.35455701273399e-08,10.7270995438474
ENSG00000169933.13;FRMPD4,FRMPD4,-1.84491340861645,3.87326522554603,-12.2690032260902,7.6912097162177e-09,1.13551922340271e-07,10.7219051941246
ENSG00000112715.21;VEGFA,VEGFA,0.981474630533931,5.71509881839564,12.6656012420764,5.11514566625141e-09,8.15905597494606e-08,10.719916689061
ENSG00000164062.12;APEH,APEH,-0.862489375288103,6.61411878591271,-12.6819939828075,5.03081290898559e-09,8.05095688907949e-08,10.7132376409984
ENSG00000185090.14;MANEAL,MANEAL,-2.42299204482104,2.37042954910564,-12.2381779283421,7.94262806602344e-09,1.1637254279028e-07,10.7111898032531
ENSG00000184898.6;RBM43,RBM43,-1.93957305179152,4.13238945811038,-12.3058064533844,7.40209479728092e-09,1.09951360762666e-07,10.7023991361591
ENSG00000236901.6;MIR600HG,MIR600HG,2.53310264059305,0.915585565800025,12.2837497207607,7.57394608613579e-09,1.12011223570893e-07,10.6995394185353
ENSG00000118762.7;PKD2,PKD2,-0.864863591106571,8.01964948733414,-12.8873220696001,4.09141466626822e-09,6.82248998098443e-08,10.6983690741626
ENSG00000177125.5;ZBTB34,ZBTB34,0.836781578819713,4.90131359688933,12.5146547912545,5.96644055814547e-09,9.29579088241832e-08,10.695114730841
ENSG00000167232.13;ZNF91,ZNF91,1.26031440377613,5.37011592867489,12.6143335016908,5.38876507208877e-09,8.47727735126975e-08,10.6940987299744
ENSG00000124659.6;TBCC,TBCC,1.03413084482341,4.23855792980164,12.3920203588721,6.76921198557552e-09,1.02348800814565e-07,10.688586774303
ENSG00000135926.14;TMBIM1,TMBIM1,-1.08336988659049,6.66454355925818,-12.6644100276438,5.12133236037056e-09,8.16222839467583e-08,10.6876824869491
ENSG00000134780.9;DAGLA,DAGLA,-1.13182048652185,4.98167987103328,-12.4143684339997,6.6147504758529e-09,1.00560757038689e-07,10.6844048453797
ENSG00000133466.13;C1QTNF6,C1QTNF6,-1.77853484637697,3.36524861991031,-12.1965702461584,8.29597152349033e-09,1.20738675376307e-07,10.676116262158
ENSG00000185033.14;SEMA4B,SEMA4B,-1.41468004880914,4.94418520363122,-12.3833763827861,6.82998313769881e-09,1.02876901771667e-07,10.67206684861
ENSG00000115524.15;SF3B1,SF3B1,-0.730148658125218,8.58984701013646,-12.9401481750458,3.88129807834899e-09,6.57959545208524e-08,10.669803570033
ENSG00000155850.7;SLC26A2,SLC26A2,-0.796715712577116,6.53884454441839,-12.6522953856071,5.18470609827488e-09,8.24271868723399e-08,10.6687308347398
ENSG00000130021.13;PUDP,PUDP,1.57824969593083,2.27031661314302,12.184777707936,8.39913672032383e-09,1.2205740985798e-07,10.6681529576986
